model,shock,family,design,event_year,span,window_start,window_end,sample,outcome,opp,treatment,treatment_col,treatment_scope,note,status,beta,se,t,p,nobs,firms,treated_firms,control_firms,rows
firm_did,GAS_SPIKE_2001,gas,national,2001,5,1996,2006,firmyear,log_nseg,,pre_energy_any,share_energy,firm_pre_binary,Exploratory natural-gas price-spike shock; not a derivative-availability event.,ok,-0.03619083179642465,0.01369232800825935,-2.6431467150504995,0.008215936201393825,72297.0,8034.0,537.0,7497.0,72297.0
firm_did,GAS_SPIKE_2001,gas,national,2001,5,1996,2006,firmyear,hhi,,pre_energy_any,share_energy,firm_pre_binary,Exploratory natural-gas price-spike shock; not a derivative-availability event.,ok,0.01588538470791916,0.009660371634285651,1.6443865007781169,0.10010135614155291,71277.0,7947.0,537.0,7410.0,71277.0
firm_did,GAS_SPIKE_2001,gas,national,2001,5,1996,2006,firmyear,nonop_sales_share,,pre_energy_any,share_energy,firm_pre_binary,Exploratory natural-gas price-spike shock; not a derivative-availability event.,ok,-1.0254430639364824,1.087142366984909,-0.943246344800687,0.34555846005731583,72295.0,8034.0,537.0,7497.0,72295.0
firm_did,GAS_SPIKE_2001,gas,national,2001,5,1996,2006,firmyear,multi_seg,,pre_energy_any,share_energy,firm_pre_binary,Exploratory natural-gas price-spike shock; not a derivative-availability event.,ok,-0.08554106768807142,0.015609152107272066,-5.480186694331663,4.264688668875749e-08,72297.0,8034.0,537.0,7497.0,72297.0
firm_did,GAS_SPIKE_2001,gas,national,2001,7,1994,2008,firmyear,n_op_seg,,pre_energy_any,share_energy,firm_pre_binary,Exploratory natural-gas price-spike shock; not a derivative-availability event.,ok,-0.10342301119215558,0.057386266287382186,-1.8022258265458146,0.07151350611414498,91148.0,8053.0,545.0,7508.0,91148.0
firm_did,GAS_SPIKE_2001,gas,national,2001,7,1994,2008,firmyear,log_nseg,,pre_energy_any,share_energy,firm_pre_binary,Exploratory natural-gas price-spike shock; not a derivative-availability event.,ok,-0.04515692442527049,0.014698606399758294,-3.072190872871666,0.0021256250726278125,91148.0,8053.0,545.0,7508.0,91148.0
firm_did,GAS_SPIKE_2001,gas,national,2001,7,1994,2008,firmyear,hhi,,pre_energy_any,share_energy,firm_pre_binary,Exploratory natural-gas price-spike shock; not a derivative-availability event.,ok,0.020945109004175275,0.010225852970179914,2.0482505533038937,0.04053863672502089,89884.0,7973.0,545.0,7428.0,89884.0
firm_did,GAS_SPIKE_2001,gas,national,2001,7,1994,2008,firmyear,nonop_sales_share,,pre_energy_any,share_energy,firm_pre_binary,Exploratory natural-gas price-spike shock; not a derivative-availability event.,ok,-0.9312676217664186,0.9707706586442253,-0.9593075495988141,0.3374066252490695,91140.0,8053.0,545.0,7508.0,91140.0
firm_did,GAS_SPIKE_2001,gas,national,2001,7,1994,2008,firmyear,multi_seg,,pre_energy_any,share_energy,firm_pre_binary,Exploratory natural-gas price-spike shock; not a derivative-availability event.,ok,-0.1118467028753666,0.0176997406912555,-6.319115337696677,2.6439250788712343e-10,91148.0,8053.0,545.0,7508.0,91148.0
firm_did,GAS_SPIKE_2001,gas,national,2001,3,1998,2004,firmyear,n_op_seg,,pre_energy_share_z,share_energy,firm_pre_continuous,Exploratory natural-gas price-spike shock; not a derivative-availability event.,ok,-0.014285038060901834,0.012133347267533167,-1.1773369496417725,0.23906776269140195,49714.0,7996.0,7996.0,0.0,49714.0
firm_did,GAS_SPIKE_2001,gas,national,2001,3,1998,2004,firmyear,log_nseg,,pre_energy_share_z,share_energy,firm_pre_continuous,Exploratory natural-gas price-spike shock; not a derivative-availability event.,ok,-0.005597825561370806,0.0028868958332048107,-1.9390466039630285,0.05250239940267987,49714.0,7996.0,7996.0,0.0,49714.0
firm_did,GAS_SPIKE_2001,gas,national,2001,3,1998,2004,firmyear,hhi,,pre_energy_share_z,share_energy,firm_pre_continuous,Exploratory natural-gas price-spike shock; not a derivative-availability event.,ok,-0.0016173763020128945,0.0020486099798492077,-0.7894993766124018,0.42982474957274763,49002.0,7903.0,7903.0,0.0,49002.0
firm_did,GAS_SPIKE_2001,gas,national,2001,3,1998,2004,firmyear,nonop_sales_share,,pre_energy_share_z,share_energy,firm_pre_continuous,Exploratory natural-gas price-spike shock; not a derivative-availability event.,ok,0.00012650795115640777,0.000538829863447002,0.23478273892822346,0.8143785182287901,49712.0,7996.0,7996.0,0.0,49712.0
firm_did,GAS_SPIKE_2001,gas,national,2001,3,1998,2004,firmyear,multi_seg,,pre_energy_share_z,share_energy,firm_pre_continuous,Exploratory natural-gas price-spike shock; not a derivative-availability event.,ok,-0.009457916767041547,0.003289005491007092,-2.8756159857141306,0.004034440687122665,49714.0,7996.0,7996.0,0.0,49714.0
firm_did,GAS_SPIKE_2001,gas,national,2001,5,1996,2006,firmyear,n_op_seg,,pre_energy_share_z,share_energy,firm_pre_continuous,Exploratory natural-gas price-spike shock; not a derivative-availability event.,ok,-0.017462891657501627,0.012878140250304274,-1.3560103647022348,0.17510063587517166,72297.0,8034.0,8034.0,0.0,72297.0
firm_did,GAS_SPIKE_2001,gas,national,2001,5,1996,2006,firmyear,log_nseg,,pre_energy_share_z,share_energy,firm_pre_continuous,Exploratory natural-gas price-spike shock; not a derivative-availability event.,ok,-0.007457718509684145,0.003305217909087775,-2.2563469988405216,0.024052254711851795,72297.0,8034.0,8034.0,0.0,72297.0
firm_did,GAS_SPIKE_2001,gas,national,2001,5,1996,2006,firmyear,hhi,,pre_energy_share_z,share_energy,firm_pre_continuous,Exploratory natural-gas price-spike shock; not a derivative-availability event.,ok,0.0016657471454330237,0.002250841530312915,0.7400552739941,0.45926919989328496,71277.0,7947.0,7947.0,0.0,71277.0
firm_did,GAS_SPIKE_2001,gas,national,2001,5,1996,2006,firmyear,nonop_sales_share,,pre_energy_share_z,share_energy,firm_pre_continuous,Exploratory natural-gas price-spike shock; not a derivative-availability event.,ok,-0.23704485952638057,0.2513804666786772,-0.942972469811583,0.34569853043489496,72295.0,8034.0,8034.0,0.0,72295.0
firm_did,GAS_SPIKE_2001,gas,national,2001,5,1996,2006,firmyear,multi_seg,,pre_energy_share_z,share_energy,firm_pre_continuous,Exploratory natural-gas price-spike shock; not a derivative-availability event.,ok,-0.01686531190226445,0.003966185686483453,-4.252274914848421,2.1190843727092457e-05,72297.0,8034.0,8034.0,0.0,72297.0
firm_did,GAS_SPIKE_2001,gas,national,2001,7,1994,2008,firmyear,n_op_seg,,pre_energy_share_z,share_energy,firm_pre_continuous,Exploratory natural-gas price-spike shock; not a derivative-availability event.,ok,-0.017687698254799603,0.013356314813772847,-1.3242947999818253,0.18540880001982152,91148.0,8053.0,8053.0,0.0,91148.0
firm_did,GAS_SPIKE_2001,gas,national,2001,7,1994,2008,firmyear,log_nseg,,pre_energy_share_z,share_energy,firm_pre_continuous,Exploratory natural-gas price-spike shock; not a derivative-availability event.,ok,-0.008247913534000754,0.003587286661099132,-2.2992067022248013,0.02149567327930124,91148.0,8053.0,8053.0,0.0,91148.0
firm_did,GAS_SPIKE_2001,gas,national,2001,7,1994,2008,firmyear,hhi,,pre_energy_share_z,share_energy,firm_pre_continuous,Exploratory natural-gas price-spike shock; not a derivative-availability event.,ok,0.0024070433999232987,0.002413796856175955,0.997202143902302,0.3186693469357764,89884.0,7973.0,7973.0,0.0,89884.0
firm_did,GAS_SPIKE_2001,gas,national,2001,7,1994,2008,firmyear,nonop_sales_share,,pre_energy_share_z,share_energy,firm_pre_continuous,Exploratory natural-gas price-spike shock; not a derivative-availability event.,ok,-0.21552128133737647,0.22481139999906458,-0.9586759449844324,0.33772481046363234,91140.0,8053.0,8053.0,0.0,91140.0
firm_did,GAS_SPIKE_2001,gas,national,2001,7,1994,2008,firmyear,multi_seg,,pre_energy_share_z,share_energy,firm_pre_continuous,Exploratory natural-gas price-spike shock; not a derivative-availability event.,ok,-0.02077926427769099,0.004549792540606866,-4.56707950796354,4.952753545728328e-06,91148.0,8053.0,8053.0,0.0,91148.0
firm_did,EU_ETS_2005,carbon,national,2005,3,2002,2008,firmyear,n_op_seg,,pre_carbon_any,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.054326055199045244,0.02651088513106063,-2.0491980909153376,0.040449460343804367,46336.0,7536.0,1554.0,5982.0,46336.0
firm_did,EU_ETS_2005,carbon,national,2005,3,2002,2008,firmyear,log_nseg,,pre_carbon_any,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.015054198960238607,0.006252934031069245,-2.407541625329502,0.01606496970155269,46336.0,7536.0,1554.0,5982.0,46336.0
firm_did,EU_ETS_2005,carbon,national,2005,3,2002,2008,firmyear,hhi,,pre_carbon_any,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,0.003024836073642507,0.005673223163674472,0.5331776992328573,0.593913681096149,45634.0,7450.0,1554.0,5896.0,45634.0
firm_did,EU_ETS_2005,carbon,national,2005,3,2002,2008,firmyear,nonop_sales_share,,pre_carbon_any,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-2.0791746213410316,2.2622963606188793,-0.9190549291129335,0.35807255803496374,46327.0,7536.0,1554.0,5982.0,46327.0
firm_did,EU_ETS_2005,carbon,national,2005,3,2002,2008,firmyear,multi_seg,,pre_carbon_any,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.020147855146334798,0.007688684170283621,-2.6204555552177897,0.008784659357559121,46336.0,7536.0,1554.0,5982.0,46336.0
firm_did,EU_ETS_2005,carbon,national,2005,5,2000,2010,firmyear,n_op_seg,,pre_carbon_any,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.09660148376561078,0.028406829245005507,-3.4006429556933133,0.0006727102407173557,68070.0,7592.0,1611.0,5981.0,68070.0
firm_did,EU_ETS_2005,carbon,national,2005,5,2000,2010,firmyear,log_nseg,,pre_carbon_any,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.02697691232123417,0.006979583821153953,-3.865117607653289,0.00011115160651820055,68070.0,7592.0,1611.0,5981.0,68070.0
firm_did,EU_ETS_2005,carbon,national,2005,5,2000,2010,firmyear,hhi,,pre_carbon_any,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,0.009290450746655639,0.00600183455248184,1.5479351630600866,0.12164322279765027,67070.0,7520.0,1609.0,5911.0,67070.0
firm_did,EU_ETS_2005,carbon,national,2005,5,2000,2010,firmyear,nonop_sales_share,,pre_carbon_any,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-1.809249986485357,1.9115292631802319,-0.9464934810756118,0.34390072885753153,68057.0,7592.0,1611.0,5981.0,68057.0
firm_did,EU_ETS_2005,carbon,national,2005,5,2000,2010,firmyear,multi_seg,,pre_carbon_any,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.036000106260293596,0.008597308970012327,-4.187369139094925,2.8260569668203672e-05,68070.0,7592.0,1611.0,5981.0,68070.0
firm_did,EU_ETS_2005,carbon,national,2005,7,1998,2012,firmyear,n_op_seg,,pre_carbon_any,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.11273707409531615,0.028944676262537848,-3.894915703072764,9.831351954669998e-05,86826.0,7649.0,1675.0,5974.0,86826.0
firm_did,EU_ETS_2005,carbon,national,2005,7,1998,2012,firmyear,log_nseg,,pre_carbon_any,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.03322302291451986,0.00730727079289292,-4.546570649445851,5.460769767484663e-06,86826.0,7649.0,1675.0,5974.0,86826.0
firm_did,EU_ETS_2005,carbon,national,2005,7,1998,2012,firmyear,hhi,,pre_carbon_any,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,0.01590589324020553,0.006278971225693866,2.5332005305451655,0.011304568942817061,85608.0,7580.0,1670.0,5910.0,85608.0
firm_did,EU_ETS_2005,carbon,national,2005,7,1998,2012,firmyear,nonop_sales_share,,pre_carbon_any,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-1.6322504522414778,1.7021804262426143,-0.9589174138516563,0.33760328078042834,86808.0,7649.0,1675.0,5974.0,86808.0
firm_did,EU_ETS_2005,carbon,national,2005,7,1998,2012,firmyear,multi_seg,,pre_carbon_any,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.04507575074441407,0.008987690514444422,-5.015276246102522,5.307152168843032e-07,86826.0,7649.0,1675.0,5974.0,86826.0
firm_did,EU_ETS_2005,carbon,national,2005,3,2002,2008,firmyear,n_op_seg,,pre_carbon_high25,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.024949487080805282,0.02620364250169048,-0.9521381265675454,0.3410328677694172,46336.0,7536.0,1445.0,6091.0,46336.0
firm_did,EU_ETS_2005,carbon,national,2005,3,2002,2008,firmyear,log_nseg,,pre_carbon_high25,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.00866150392456888,0.006299882474427789,-1.3748675407402096,0.16918045513729152,46336.0,7536.0,1445.0,6091.0,46336.0
firm_did,EU_ETS_2005,carbon,national,2005,3,2002,2008,firmyear,hhi,,pre_carbon_high25,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,0.0030753411560969996,0.0058665970852250495,0.5242120962835861,0.6001340719898676,45634.0,7450.0,1445.0,6005.0,45634.0
firm_did,EU_ETS_2005,carbon,national,2005,3,2002,2008,firmyear,nonop_sales_share,,pre_carbon_high25,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-2.031240397838754,2.211256432755847,-0.9185910633201675,0.35831522095774426,46327.0,7536.0,1445.0,6091.0,46327.0
firm_did,EU_ETS_2005,carbon,national,2005,3,2002,2008,firmyear,multi_seg,,pre_carbon_high25,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.013395905795888445,0.007850270839604347,-1.706425939893253,0.08793680850314445,46336.0,7536.0,1445.0,6091.0,46336.0
firm_did,EU_ETS_2005,carbon,national,2005,5,2000,2010,firmyear,n_op_seg,,pre_carbon_high25,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.05370807497374691,0.02864841418955907,-1.8747311672602405,0.06083453354194157,68070.0,7592.0,1450.0,6142.0,68070.0
firm_did,EU_ETS_2005,carbon,national,2005,5,2000,2010,firmyear,log_nseg,,pre_carbon_high25,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.01662480970536815,0.007131109091047218,-2.331307724101408,0.01974040767006513,68070.0,7592.0,1450.0,6142.0,68070.0
firm_did,EU_ETS_2005,carbon,national,2005,5,2000,2010,firmyear,hhi,,pre_carbon_high25,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,0.0035190326868911386,0.006154386164866125,0.5717926357920843,0.5674646256294382,67070.0,7520.0,1448.0,6072.0,67070.0
firm_did,EU_ETS_2005,carbon,national,2005,5,2000,2010,firmyear,nonop_sales_share,,pre_carbon_high25,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-1.7526098151445015,1.852100728532714,-0.9462821260984914,0.34400848972259146,68057.0,7592.0,1450.0,6142.0,68057.0
firm_did,EU_ETS_2005,carbon,national,2005,5,2000,2010,firmyear,multi_seg,,pre_carbon_high25,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.02453560912110713,0.008747144019527593,-2.8049851547353652,0.005033495411694844,68070.0,7592.0,1450.0,6142.0,68070.0
firm_did,EU_ETS_2005,carbon,national,2005,7,1998,2012,firmyear,n_op_seg,,pre_carbon_high25,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.07407998304387196,0.02946014936213291,-2.5145827379643872,0.011919299219868229,86826.0,7649.0,1483.0,6166.0,86826.0
firm_did,EU_ETS_2005,carbon,national,2005,7,1998,2012,firmyear,log_nseg,,pre_carbon_high25,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.023725879972651766,0.007486866177330239,-3.169000141139459,0.001530224908467659,86826.0,7649.0,1483.0,6166.0,86826.0
firm_did,EU_ETS_2005,carbon,national,2005,7,1998,2012,firmyear,hhi,,pre_carbon_high25,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,0.007631425872677824,0.006496331830800625,1.1747284577575692,0.24010695603065524,85608.0,7580.0,1481.0,6099.0,85608.0
firm_did,EU_ETS_2005,carbon,national,2005,7,1998,2012,firmyear,nonop_sales_share,,pre_carbon_high25,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-1.5665798602330876,1.6342130691685133,-0.9586142038566382,0.33775606277452663,86808.0,7649.0,1483.0,6166.0,86808.0
firm_did,EU_ETS_2005,carbon,national,2005,7,1998,2012,firmyear,multi_seg,,pre_carbon_high25,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.035842116031728,0.00924262317187708,-3.8779159731174935,0.00010544015309865706,86826.0,7649.0,1483.0,6166.0,86826.0
firm_did,EU_ETS_2005,carbon,national,2005,3,2002,2008,firmyear,n_op_seg,,pre_carbon_share_z,share_carbon,firm_pre_continuous,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.0029811406970455755,0.009631009529148239,-0.3095356398540731,0.7569157682968854,46336.0,7536.0,7536.0,0.0,46336.0
firm_did,EU_ETS_2005,carbon,national,2005,3,2002,2008,firmyear,log_nseg,,pre_carbon_share_z,share_carbon,firm_pre_continuous,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.0016636323486587917,0.0023321343790998358,-0.7133518392284606,0.4756323583571005,46336.0,7536.0,7536.0,0.0,46336.0
firm_did,EU_ETS_2005,carbon,national,2005,3,2002,2008,firmyear,hhi,,pre_carbon_share_z,share_carbon,firm_pre_continuous,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.0052230535654588855,0.0020065151017472347,-2.603047223970929,0.009243495333169705,45634.0,7450.0,7450.0,0.0,45634.0
firm_did,EU_ETS_2005,carbon,national,2005,3,2002,2008,firmyear,nonop_sales_share,,pre_carbon_share_z,share_carbon,firm_pre_continuous,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.7699293194353947,0.8381071282362478,-0.9186526322185927,0.3582830063595561,46327.0,7536.0,7536.0,0.0,46327.0
firm_did,EU_ETS_2005,carbon,national,2005,3,2002,2008,firmyear,multi_seg,,pre_carbon_share_z,share_carbon,firm_pre_continuous,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.003280722644673634,0.002994560337598381,-1.0955607083558563,0.2732778663155522,46336.0,7536.0,7536.0,0.0,46336.0
firm_did,EU_ETS_2005,carbon,national,2005,5,2000,2010,firmyear,n_op_seg,,pre_carbon_share_z,share_carbon,firm_pre_continuous,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.011841088333312847,0.01051473162683692,-1.126142706589928,0.2601095893535772,68070.0,7592.0,7592.0,0.0,68070.0
firm_did,EU_ETS_2005,carbon,national,2005,5,2000,2010,firmyear,log_nseg,,pre_carbon_share_z,share_carbon,firm_pre_continuous,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.004318033930923417,0.0026484582977348964,-1.6303952886917008,0.1030231882987549,68070.0,7592.0,7592.0,0.0,68070.0
firm_did,EU_ETS_2005,carbon,national,2005,5,2000,2010,firmyear,hhi,,pre_carbon_share_z,share_carbon,firm_pre_continuous,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.003503228701021269,0.0021013335478231136,-1.6671454680055222,0.09549074257152657,67070.0,7520.0,7520.0,0.0,67070.0
firm_did,EU_ETS_2005,carbon,national,2005,5,2000,2010,firmyear,nonop_sales_share,,pre_carbon_share_z,share_carbon,firm_pre_continuous,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.6572068133441061,0.6946549771801117,-0.9460909875172522,0.3441059616724249,68057.0,7592.0,7592.0,0.0,68057.0
firm_did,EU_ETS_2005,carbon,national,2005,5,2000,2010,firmyear,multi_seg,,pre_carbon_share_z,share_carbon,firm_pre_continuous,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.0074694379171102625,0.003363756478056726,-2.220564409414509,0.02638417041772656,68070.0,7592.0,7592.0,0.0,68070.0
firm_did,EU_ETS_2005,carbon,national,2005,7,1998,2012,firmyear,n_op_seg,,pre_carbon_share_z,share_carbon,firm_pre_continuous,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.018710308182751306,0.010849008258584513,-1.724610004600777,0.08460168285542524,86826.0,7649.0,7649.0,0.0,86826.0
firm_did,EU_ETS_2005,carbon,national,2005,7,1998,2012,firmyear,log_nseg,,pre_carbon_share_z,share_carbon,firm_pre_continuous,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.006893133378547587,0.0027822744762205018,-2.4775173827965955,0.013232067109948842,86826.0,7649.0,7649.0,0.0,86826.0
firm_did,EU_ETS_2005,carbon,national,2005,7,1998,2012,firmyear,hhi,,pre_carbon_share_z,share_carbon,firm_pre_continuous,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.0023765703118000477,0.0022071021355609313,-1.0767831146137903,0.2815805004159313,85608.0,7580.0,7580.0,0.0,85608.0
firm_did,EU_ETS_2005,carbon,national,2005,7,1998,2012,firmyear,nonop_sales_share,,pre_carbon_share_z,share_carbon,firm_pre_continuous,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.583013249645137,0.6083912023615492,-0.9582867855125051,0.3379210927897627,86808.0,7649.0,7649.0,0.0,86808.0
firm_did,EU_ETS_2005,carbon,national,2005,7,1998,2012,firmyear,multi_seg,,pre_carbon_share_z,share_carbon,firm_pre_continuous,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.01172434944273768,0.003537523901362592,-3.314281336225507,0.0009192023955431061,86826.0,7649.0,7649.0,0.0,86826.0
firm_did,EU_ETS_2005,carbon,national,2005,3,2002,2008,firmyear,n_op_seg,,pre_energy_any,share_energy,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.11347023541925014,0.043072647587170575,-2.634391934918992,0.008432160188767357,46336.0,7536.0,587.0,6949.0,46336.0
firm_did,EU_ETS_2005,carbon,national,2005,3,2002,2008,firmyear,log_nseg,,pre_energy_any,share_energy,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.03091070224385909,0.00944039152561389,-3.27430299474248,0.0010601571532991017,46336.0,7536.0,587.0,6949.0,46336.0
firm_did,EU_ETS_2005,carbon,national,2005,3,2002,2008,firmyear,hhi,,pre_energy_any,share_energy,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,0.0025360141335742216,0.006958839599691355,0.3644306061727161,0.7155385026173926,45634.0,7450.0,587.0,6863.0,45634.0
firm_did,EU_ETS_2005,carbon,national,2005,3,2002,2008,firmyear,nonop_sales_share,,pre_energy_any,share_energy,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-1.6970781624820137,1.8503920767265594,-0.9171451736240862,0.3590722753303681,46327.0,7536.0,587.0,6949.0,46327.0
firm_did,EU_ETS_2005,carbon,national,2005,3,2002,2008,firmyear,multi_seg,,pre_energy_any,share_energy,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.025706826157290585,0.011375352060774488,-2.2598708171798196,0.023834791660132026,46336.0,7536.0,587.0,6949.0,46336.0
firm_did,EU_ETS_2005,carbon,national,2005,5,2000,2010,firmyear,n_op_seg,,pre_energy_any,share_energy,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.15370504632824608,0.04548488965943645,-3.37925512140619,0.0007272841351808612,68070.0,7592.0,603.0,6989.0,68070.0
firm_did,EU_ETS_2005,carbon,national,2005,5,2000,2010,firmyear,log_nseg,,pre_energy_any,share_energy,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.04529324357669169,0.010690613657532669,-4.236729997700161,2.271339275905504e-05,68070.0,7592.0,603.0,6989.0,68070.0
firm_did,EU_ETS_2005,carbon,national,2005,5,2000,2010,firmyear,hhi,,pre_energy_any,share_energy,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,0.005089561668353347,0.007726529698359981,0.658712496689639,0.5100829540145662,67070.0,7520.0,602.0,6918.0,67070.0
firm_did,EU_ETS_2005,carbon,national,2005,5,2000,2010,firmyear,nonop_sales_share,,pre_energy_any,share_energy,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-1.4255374921983055,1.508358925568508,-0.9450916940482276,0.34461584270278656,68057.0,7592.0,603.0,6989.0,68057.0
firm_did,EU_ETS_2005,carbon,national,2005,5,2000,2010,firmyear,multi_seg,,pre_energy_any,share_energy,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.04332386209866979,0.012556969788021823,-3.4501844656818967,0.0005605857029018502,68070.0,7592.0,603.0,6989.0,68070.0
firm_did,EU_ETS_2005,carbon,national,2005,7,1998,2012,firmyear,n_op_seg,,pre_energy_any,share_energy,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.18168142972528292,0.04616375440165516,-3.9355860908654536,8.306475658526047e-05,86826.0,7649.0,621.0,7028.0,86826.0
firm_did,EU_ETS_2005,carbon,national,2005,7,1998,2012,firmyear,log_nseg,,pre_energy_any,share_energy,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.05589426199465276,0.011131389728596789,-5.021319292330512,5.142894994314418e-07,86826.0,7649.0,621.0,7028.0,86826.0
firm_did,EU_ETS_2005,carbon,national,2005,7,1998,2012,firmyear,hhi,,pre_energy_any,share_energy,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,0.011592959991149473,0.008098456911886279,1.431502336467857,0.15229030394018173,85608.0,7580.0,620.0,6960.0,85608.0
